,ciclo_lec,departamento,materia,catedra,profesor,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,percent_1,percent_2,percent_3,percent_4,percent_5,percent_6,percent_7,percent_8,percent_9,percent_10,percent_11,percent_12,N,url
4437,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Suarez Alvarez Mariano,4.9,4.8,4.4,4.8,4.5,4.4,4.3,4.7,4.5,4.3,4.4,4.6,70.0,70.0,72.0,72.0,70.0,69.0,66.0,67.0,67.0,70.0,59.0,58.0,64,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/663
4438,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Dorda Recalde Maria De Las Mercedes,4.7,4.8,4.8,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,38.0,38.0,38.0,33.0,32.0,35.0,33.0,32.0,35.0,32.0,30.0,30.0,66,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6671
4439,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Nabot Sol,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,58.0,56.0,55.0,51.0,44.0,51.0,51.0,51.0,53.0,44.0,47.0,47.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6280
4440,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Martínez Facundo Ezequiel,4.6,4.6,4.6,4.5,4.4,4.5,4.6,4.5,4.5,4.5,4.3,4.6,38.0,35.0,37.0,35.0,30.0,35.0,32.0,30.0,35.0,29.0,33.0,33.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6484
4441,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Antunes Percincula Carlos Santiago,4.8,4.6,4.8,3.4,3.2,3.4,3.6,3.6,3.6,4.2,4.8,4.1,56.0,56.0,56.0,56.0,56.0,56.0,53.0,48.0,56.0,53.0,52.0,42.0,66,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/7105
4442,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Peralta Dalia Soledad,4.8,4.8,4.7,4.8,4.8,4.8,4.9,4.9,4.8,4.9,4.8,4.8,36.0,36.0,36.0,35.0,29.0,33.0,30.0,30.0,35.0,29.0,29.0,29.0,66,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/4748
4443,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,D'alesio Souto Sofía Nerina,4.8,4.8,4.8,4.7,4.7,4.8,4.6,4.6,4.7,4.5,4.7,4.7,59.0,59.0,59.0,58.0,58.0,59.0,56.0,56.0,58.0,56.0,53.0,53.0,66,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/342
4444,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Suarez Alvarez Mariano,4.9,4.8,4.4,4.8,4.5,4.4,4.3,4.7,4.5,4.3,4.4,4.6,70.0,70.0,72.0,72.0,70.0,69.0,66.0,67.0,67.0,70.0,59.0,58.0,64,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/663
4445,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Marchesano Florencia Mabel,4.7,4.6,4.6,4.6,4.6,4.5,4.5,4.5,4.6,4.6,4.5,4.5,38.0,38.0,37.0,35.0,33.0,35.0,35.0,33.0,35.0,32.0,30.0,32.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6483
4446,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Vazquez Camilo Agustín,4.9,4.9,4.8,4.9,4.8,4.5,4.8,4.9,4.7,4.9,4.8,4.9,57.0,57.0,52.0,52.0,40.0,50.0,45.0,45.0,50.0,38.0,40.0,42.0,40,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6281
4447,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Martínez Facundo Ezequiel,4.6,4.6,4.6,4.5,4.4,4.5,4.6,4.5,4.5,4.5,4.3,4.6,38.0,35.0,37.0,35.0,30.0,35.0,32.0,30.0,35.0,29.0,33.0,33.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6484
4448,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Cicchetti Dante,4.7,4.6,4.7,4.7,4.4,4.6,4.5,4.5,4.6,4.6,4.6,4.4,43.0,43.0,43.0,41.0,37.0,41.0,38.0,38.0,41.0,37.0,35.0,33.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6669
4449,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Beck Fiorella Sol,4.5,4.5,4.7,4.6,4.6,4.5,4.5,4.6,4.4,4.4,4.5,4.4,44.0,44.0,41.0,40.0,38.0,40.0,38.0,38.0,40.0,37.0,37.0,37.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6170
4450,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Fernandez Slezak Florencia,4.9,4.8,4.9,4.8,4.8,4.7,4.5,4.8,4.7,4.6,4.8,4.5,59.0,59.0,59.0,62.0,59.0,62.0,59.0,56.0,60.0,57.0,52.0,59.0,63,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/1207
4451,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Greco Francisco,4.7,4.8,4.8,4.7,4.6,4.7,4.6,4.7,4.6,4.6,4.6,4.6,44.0,44.0,45.0,45.0,38.0,44.0,44.0,42.0,44.0,38.0,40.0,38.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/7138
4452,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Sac Himelfarb Gabriel,4.8,4.8,4.8,4.8,4.8,4.6,4.6,4.6,4.7,4.7,4.8,4.5,56.0,56.0,58.0,56.0,55.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6175
4453,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Pigozzi Nahuel Omar Santos,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,47.0,47.0,47.0,45.0,36.0,44.0,42.0,42.0,42.0,38.0,38.0,38.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/7134
4454,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Nabot Sol,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,58.0,56.0,55.0,51.0,44.0,51.0,51.0,51.0,53.0,44.0,47.0,47.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6280
4455,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Ibañez Nicolas,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.6,4.8,4.7,4.7,4.7,45.0,47.0,47.0,49.0,38.0,45.0,44.0,44.0,47.0,38.0,42.0,42.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6480
4456,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Saucedo Matias,4.8,4.8,4.7,4.8,4.8,4.7,4.8,4.8,4.8,4.7,4.8,4.7,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,58.0,60.0,58.0,60.0,55,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/433
4457,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Galicer Daniel Eric,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.7,4.6,4.8,4.6,74.0,74.0,74.0,74.0,74.0,73.0,73.0,71.0,74.0,73.0,63.0,69.0,62,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/1202
4458,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra I (Computación),Algebra I,Cesaratto Eda,4.9,4.7,4.7,4.6,4.1,3.9,4.2,4.6,4.3,4.4,4.7,4.7,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,69.0,67.0,69.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/225/12338/6452
4459,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra II (Matemática),Algebra II,Rufolo Franco Nicolás,5.0,5.0,4.6,4.3,4.8,4.5,4.4,4.4,4.4,4.7,4.7,4.4,92.0,92.0,92.0,92.0,83.0,92.0,83.0,92.0,92.0,83.0,83.0,67.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/50/12355/6488
4460,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra II (Matemática),Algebra II,Arnone Guido,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,4.9,92.0,92.0,92.0,92.0,83.0,92.0,92.0,92.0,92.0,92.0,92.0,75.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/50/12355/5784
4461,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra II (Matemática),Algebra II,Minian Elias Gabriel,5.0,4.8,5.0,5.0,4.6,4.6,4.8,4.9,5.0,4.8,4.8,4.5,92.0,92.0,92.0,92.0,83.0,83.0,83.0,92.0,83.0,83.0,83.0,67.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/50/12355/1547
4462,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra III (Matemática),Algebra III,Cordoba Ignacio,5.0,5.0,5.0,5.0,4.9,4.9,4.9,5.0,4.9,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/51/12345/6670
4463,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra III (Matemática),Algebra III,Piombo Juan Francisco,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/51/12345/4266
4464,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra III (Matemática),Algebra III,Mereb Martín,5.0,5.0,5.0,5.0,4.6,4.7,4.7,5.0,4.9,4.9,5.0,4.9,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/51/12345/602
4465,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Negri Mariano,4.6,4.8,4.7,4.1,3.2,3.4,3.8,4.2,3.7,4.3,4.7,4.1,89.0,87.0,87.0,87.0,87.0,89.0,83.0,80.0,87.0,87.0,78.0,57.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/5328
4466,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Lanciano Leonardo,4.2,4.5,4.7,4.8,4.3,3.9,4.0,4.5,4.2,4.1,4.6,4.4,70.0,72.0,76.0,74.0,74.0,72.0,72.0,74.0,70.0,67.0,59.0,50.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/6286
4467,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Raigorodsky Pedro,4.9,4.9,4.8,5.0,5.0,4.9,4.7,4.9,4.8,4.7,4.9,4.8,85.0,85.0,85.0,85.0,83.0,85.0,81.0,83.0,85.0,85.0,67.0,57.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/5934
4468,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Szwarcberg Gabriel,4.7,4.7,4.6,4.4,4.1,3.9,3.8,4.1,4.1,4.0,4.5,4.3,85.0,87.0,83.0,81.0,80.0,83.0,70.0,74.0,81.0,72.0,59.0,43.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/6489
4469,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Freyre Sebastián,4.6,4.8,4.9,5.0,4.4,4.5,4.5,4.8,4.6,4.7,4.8,4.5,91.0,91.0,89.0,91.0,89.0,91.0,87.0,89.0,91.0,91.0,85.0,63.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/1345
4470,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal (Matemática),Algebra lineal,Zadunaisky Bustillos Pablo Mauricio,4.8,4.6,4.6,4.9,4.8,4.7,4.7,4.9,4.7,4.6,4.7,4.6,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,87.0,80.0,70.0,54,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/52/12359/863
4471,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Negri Pablo Augusto,3.9,4.2,3.8,2.9,2.8,2.6,2.6,2.9,2.8,2.9,3.7,2.4,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,46.0,58.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/4797
4472,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Acevedo Daniel Germán,4.3,4.4,4.5,4.4,4.0,3.9,3.7,4.2,4.3,3.6,4.4,3.6,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,58.0,62.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/1344
4473,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Turco Dario Juan Nicolas,4.4,4.6,4.7,4.5,4.6,4.6,4.6,4.6,4.5,4.6,4.6,4.6,50.0,46.0,54.0,54.0,50.0,50.0,50.0,50.0,54.0,50.0,50.0,50.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/6958
4474,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Dengra Silvina,4.3,4.3,4.8,4.2,4.1,4.1,4.3,4.1,4.0,4.7,4.8,4.4,50.0,50.0,54.0,54.0,50.0,54.0,46.0,50.0,54.0,50.0,50.0,46.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/1142
4475,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Negri Pablo Augusto,3.9,4.2,3.8,2.9,2.8,2.6,2.6,2.9,2.8,2.9,3.7,2.4,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,46.0,58.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/4797
4476,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Acevedo Daniel Germán,4.3,4.4,4.5,4.4,4.0,3.9,3.7,4.2,4.3,3.6,4.4,3.6,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,58.0,62.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/1344
4477,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Turco Dario Juan Nicolas,4.4,4.6,4.7,4.5,4.6,4.6,4.6,4.6,4.5,4.6,4.6,4.6,50.0,46.0,54.0,54.0,50.0,50.0,50.0,50.0,54.0,50.0,50.0,50.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/6958
4478,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Dengra Silvina,4.3,4.3,4.8,4.2,4.1,4.1,4.3,4.1,4.0,4.7,4.8,4.4,50.0,50.0,54.0,54.0,50.0,54.0,46.0,50.0,54.0,50.0,50.0,46.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/1142
4479,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Carabajal Gonzalo,4.2,4.1,4.3,4.2,4.3,4.3,4.1,4.0,4.2,4.1,4.3,4.2,50.0,50.0,54.0,54.0,46.0,54.0,50.0,52.0,54.0,46.0,44.0,46.0,52,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/6474
4480,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Freire Guido Ignacio,4.5,4.4,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.4,60.0,60.0,62.0,63.0,60.0,62.0,56.0,62.0,63.0,60.0,56.0,54.0,52,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/7133
4481,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Winograd Juan,4.6,4.6,4.7,4.6,4.6,4.7,4.6,4.6,4.6,4.6,4.6,4.6,71.0,71.0,71.0,71.0,71.0,71.0,69.0,71.0,71.0,69.0,62.0,65.0,52,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/6724
4482,2do. Cuatrimestre 2023,Departamento de Matemática,Álgebra Lineal Computacional (LCDA),ALC,Sanchez Fernandez De La Vega Constanza Mariel,4.7,4.8,4.7,4.7,4.5,4.6,4.6,4.7,4.7,4.7,4.8,4.7,79.0,79.0,79.0,79.0,79.0,79.0,77.0,77.0,77.0,75.0,69.0,79.0,52,https://visualizador-encuestas-finales.exactas.uba.ar/116/6/4985/12533/699
4483,2do. Cuatrimestre 2023,Departamento de Física,"Caos, Solitones y Fractales (Doctorado)","Caos, Solitones y Fractales - Mininni",Rodriguez Imazio Paola Carolina,4.3,4.4,4.8,4.1,3.9,3.5,3.8,3.8,4.1,4.3,4.6,3.8,88.0,88.0,94.0,94.0,88.0,81.0,81.0,81.0,88.0,81.0,62.0,75.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/5525/12621/3987
4484,2do. Cuatrimestre 2023,Departamento de Física,"Caos, Solitones y Fractales (Doctorado)","Caos, Solitones y Fractales - Mininni",Mininni Pablo Daniel,4.9,5.0,4.8,5.0,4.9,4.6,4.8,4.9,4.4,4.6,4.6,4.8,100.0,100.0,100.0,94.0,100.0,94.0,100.0,100.0,100.0,100.0,88.0,100.0,16,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/5525/12621/978
4485,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Estrada Laura Cecilia,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,65,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/655
4486,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,García Bianca Camila,4.9,4.8,4.9,4.8,4.9,4.7,4.8,4.8,4.8,4.9,4.9,4.8,83.0,83.0,82.0,80.0,63.0,77.0,75.0,71.0,78.0,62.0,63.0,63.0,65,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/7327
4487,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Toscani Mariana,4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.9,4.8,86.0,86.0,88.0,86.0,85.0,88.0,86.0,83.0,86.0,85.0,77.0,77.0,65,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/4684
4488,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Scannapieco Cecilia,4.9,4.9,4.9,4.9,4.6,4.6,4.7,4.9,4.8,4.9,4.9,4.6,88.0,88.0,88.0,86.0,88.0,88.0,86.0,86.0,86.0,88.0,74.0,82.0,65,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/2633
4489,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Bellomo Guido,4.8,4.8,4.9,4.9,4.8,4.8,4.8,4.8,4.8,4.7,4.8,4.6,88.0,88.0,88.0,88.0,88.0,88.0,86.0,85.0,88.0,86.0,77.0,78.0,65,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/39
4490,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Mildiner Alejandro,5.0,5.0,4.8,4.9,4.6,4.4,4.4,4.9,4.6,4.8,4.6,4.7,84.0,84.0,84.0,84.0,79.0,84.0,79.0,74.0,84.0,79.0,79.0,58.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/7237
4491,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Urrutia Florencia Noel,5.0,5.0,4.9,4.9,4.6,4.6,4.7,4.8,4.6,4.9,4.8,4.8,74.0,74.0,74.0,74.0,68.0,79.0,63.0,63.0,74.0,63.0,68.0,53.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/7294
4492,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Fernández Alejandra Marilina,4.9,4.9,4.9,4.8,4.7,4.8,4.6,4.7,4.6,4.8,4.8,4.5,74.0,74.0,74.0,74.0,68.0,74.0,68.0,68.0,74.0,74.0,68.0,63.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/6633
4493,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Xaubet Brea Magalí Noel,5.0,5.0,5.0,4.9,4.3,4.5,4.7,4.9,4.7,4.9,4.9,4.8,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,74.0,79.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/376
4494,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Defant Julian,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.8,4.8,4.7,5.0,4.7,87.0,87.0,87.0,87.0,80.0,87.0,83.0,83.0,85.0,87.0,74.0,78.0,46,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/7160
4495,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Wappner Marcos,4.9,4.9,4.4,4.7,4.3,4.3,4.5,4.6,4.3,4.8,4.6,4.7,87.0,87.0,89.0,89.0,89.0,89.0,85.0,83.0,83.0,87.0,67.0,83.0,46,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/5998
4496,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica A - Estrada,Martínez Cintia Fernanda,4.7,4.8,4.9,4.9,4.5,4.6,4.6,4.8,4.6,4.8,4.9,4.7,89.0,89.0,91.0,91.0,91.0,91.0,87.0,87.0,87.0,87.0,74.0,76.0,46,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12217/6715
4497,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Burrafato Yamila Daniela,4.8,4.9,5.0,4.2,4.4,4.1,4.1,4.1,4.1,4.4,4.7,4.4,75.0,75.0,75.0,75.0,58.0,75.0,75.0,75.0,75.0,58.0,75.0,75.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/7295
4498,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Kettmayer Constanza,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,4.9,75.0,75.0,75.0,75.0,67.0,75.0,75.0,75.0,75.0,67.0,75.0,75.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/6004
4499,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Sigaut Lorena,5.0,5.0,4.8,4.9,4.9,5.0,4.6,5.0,5.0,4.9,5.0,4.8,83.0,83.0,92.0,92.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/1073
4500,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Giovannetti Fernando Martin,4.9,4.8,4.9,4.3,4.3,3.9,4.7,4.2,4.3,4.4,4.8,4.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/6329
4501,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Toro Julián Hernan,4.8,4.8,4.9,4.7,4.5,4.7,4.6,4.8,4.7,4.7,4.8,4.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/6490
4502,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Gulisano Adriana María,4.3,4.5,4.2,4.7,3.3,2.9,3.1,4.5,3.9,4.6,4.3,3.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/485
4503,2do. Cuatrimestre 2023,Departamento de Física,Electromagnetismo y Òptica (Biología),Electromagnetismo y Óptica B - Pietrasanta,Pietrasanta Lía Isabel,4.9,5.0,4.7,4.5,4.3,3.6,3.5,4.5,3.4,4.5,4.1,4.2,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/4474/12218/1769
4504,2do. Cuatrimestre 2023,Departamento de Física,Estructura de la Materia 1 (Física),Estructura de la Materia 1 - Dmitruk,Ferrer Constanza Mariana,4.8,4.8,4.9,4.4,4.5,4.4,4.4,4.4,4.3,4.6,4.8,4.5,82.0,85.0,84.0,84.0,81.0,84.0,80.0,77.0,82.0,75.0,75.0,72.0,79,https://visualizador-encuestas-finales.exactas.uba.ar/116/7/25/12237/6637
